     ars      |                 gen                  |                                    st_extent                                     
 033545407023 | Trebel                               | BOX(11.196840971343494 52.94782617163454,11.37425946906805 53.06228662282588)
 160775004048 | Treben                               | BOX(12.401835792438053 51.03341162606216,12.472080565634164 51.08455071087746)
 146265237560 | Trebendorf                           | BOX(14.470869483122936 51.46799749533509,14.594936406049145 51.538589479432126)
 094775439158 | Trebgast                             | BOX(11.481169141900029 50.04592684496209,11.573042032432342 50.09232372504817)
 160655002075 | Trebra                               | BOX(10.956891648607012 51.26333529129521,10.992693995608464 51.31127842821762)
 147290400400 | Trebsen/Mulde                        | BOX(12.656973562824009 51.25940397422442,12.80410035939145 51.314727144237786)
 064330014014 | Trebur                               | BOX(8.342479833409548 49.860853578904745,8.446686084649349 49.957793438960806)
 073395001058 | Trechtingshausen                     | BOX(7.803091906115486 49.98178540720901,7.864395935681891 50.02155268242951)
 093725308165 | Treffelstein                         | BOX(12.593261602345384 49.38244278854523,12.658175320899721 49.45339345057766)
 160630076076 | Treffurt                             | BOX(10.118321564265406 51.04800721697446,10.314352735868212 51.153267719770334)
 010595993092 | Treia                                | BOX(9.280737985899027 54.47576341533979,9.356072009210786 54.55448441499653)
 071355001082 | Treis-Karden                         | BOX(7.240446385063938 50.11903431824675,7.352088365621895 50.20676928488516)
 010625218081 | Tremsbüttel                          | BOX(10.282433666516013 53.720934310198594,10.34616524558138 53.76587729589321)
 066330025025 | Trendelburg                          | BOX(9.31982024094539 51.527401649270956,9.53653733153335 51.626733253453466)
 010515166118 | Trennewurth                          | BOX(8.994325138999889 53.98642705939591,9.047521334399887 54.024858492136865)
 130735362092 | Trent                                | BOX(13.209354274179091 54.47519533698883,13.333171423823416 54.555567904241556)
 120645406480 | Treplin                              | BOX(14.37045079527258 52.373968471990594,14.431744655685163 52.4095941748486)
 095770173173 | Treuchtlingen                        | BOX(10.750851251275307 48.89354151084027,10.984683232169642 49.011268291478835)
 145235134430 | Treuen                               | BOX(12.249694335552123 50.49896001642771,12.368092338317423 50.577448719532384)
 120690632632 | Treuenbrietzen                       | BOX(12.699176602029 51.97927464166408,13.02664100360707 52.1874311931061)
 083265003060 | Triberg im Schwarzwald               | BOX(8.21366978337696 48.09516148899767,8.29777804636022 48.186949443357776)
 130735360093 | Tribsees                             | BOX(12.697458575523571 54.05348751156349,12.86516716390081 54.133849788911654)
 145235122440 | Triebel/Vogtl.                       | BOX(11.976043698090924 50.324998655718055,12.156501383001022 50.39025873679953)
 096770154154 | Triefenstein                         | BOX(9.546284269088368 49.7748090257091,9.654660034545241 49.8327135561381)
 072110000000 | Trier                                | BOX(6.552895244526514 49.69901875352657,6.746484737188139 49.857742172292426)
 071315001079 | Trierscheid                          | BOX(6.796133196672632 50.33681761395197,6.832940390239959 50.362658064231724)
 072355007137 | Trierweiler                          | BOX(6.527050885825728 49.73881995812989,6.618912189912773 49.79223681714379)
 092770149149 | Triftern                             | BOX(12.919061814148462 48.34630573554983,13.093372578748806 48.44515722687521)
 120705009393 | Triglitz                             | BOX(12.055767187765092 53.18945883735043,12.160770625271763 53.28140276135637)
 071375002102 | Trimbs                               | BOX(7.275935732591861 50.316240305091235,7.315042701872063 50.350603147678115)
 072325008126 | Trimport                             | BOX(6.572146682009511 49.89451231473081,6.6012839261609 49.91600828776805)
 130735352094 | Trinwillershagen                     | BOX(12.569228616263137 54.23419035437877,12.729851466703 54.288827986082374)
 073355011047 | Trippstadt                           | BOX(7.72645965104637 49.30682668507734,7.840510658389823 49.39586120715397)
 160755011116 | Triptis                              | BOX(11.762143128470104 50.7199704823248,11.904003044665018 50.79928573189593)
 010625270082 | Trittau                              | BOX(10.356035946943537 53.58981445118314,10.506211670708591 53.64013232742294)
 072355006207 | Trittenheim                          | BOX(6.883139772603228 49.80303493315473,6.950222128699169 49.84720098244584)
 120625202492 | Tröbitz                              | BOX(13.408886090149705 51.5756511991097,13.464179235349205 51.616904712597204)
 160745007103 | Tröbnitz                             | BOX(11.715613257318326 50.825592441092006,11.74368986934416 50.84715591051806)
 160675007068 | Tröchtelborn                         | BOX(10.7809864926681 50.979467520338815,10.838788753966357 51.00733445361615)
 084150073073 | Trochtelfingen                       | BOX(9.160532268319283 48.25256864274015,9.345640126694601 48.36460425449199)
 160745007102 | Trockenborn-Wolfersdorf              | BOX(11.64622624220622 50.761471092774364,11.723870717800187 50.81371649924985)
 094755430182 | Trogen                               | BOX(11.939872782067217 50.344541572074334,11.984773225631347 50.39993463467623)
 053820068068 | Troisdorf                            | BOX(7.076943661752955 50.761615728569936,7.213414669255558 50.874450592870836)
 130715157145 | Trollenhagen                         | BOX(13.25108392088641 53.58996409015303,13.325409818775464 53.639252439982535)
 010575727082 | Tröndel                              | BOX(10.48142086350178 54.32525104364975,10.548379706905935 54.35658536486686)
 147305303320 | Trossin                              | BOX(12.706532813217862 51.564240663230926,12.91246964966974 51.66707342759812)
 083275005049 | Trossingen                           | BOX(8.59913905123304 48.0405054939444,8.674836042744841 48.10223355925556)
 094795444161 | Tröstau                              | BOX(11.885189945451128 49.99164484167271,11.974184697502375 50.06895531519867)
 094799459459 | Tröstauer Forst-Ost                  | BOX(11.957009875177135 49.98021163072977,12.035052845816269 50.01627853015443)
 094799460460 | Tröstauer Forst-West                 | BOX(11.881353782903796 49.98452632102972,11.954719068534589 50.03614351191476)
 091890157157 | Trostberg                            | BOX(12.498465150473622 47.986234628324844,12.618608132768687 48.07003554671653)
 073405003052 | Trulben                              | BOX(7.525770343139278 49.124991385797,7.583546843872548 49.15099720007121)
 097785765202 | Trunkelsberg                         | BOX(10.199206443183852 47.99640532300221,10.231041920264722 48.010982987167154)
 120715102392 | Tschernitz                           | BOX(14.569635104194719 51.566625738908265,14.654344275538723 51.60123122242726)
 094765433182 | Tschirn                              | BOX(11.431786481375505 50.35477624603261,11.492733561401273 50.4335326785486)
 084160041041 | Tübingen                             | BOX(8.964467347908455 48.450007535785524,9.130863732641957 48.59368897982488)
 095735540129 | Tuchenbach                           | BOX(10.832954646519445 49.51917360056113,10.885283862632903 49.542717099683294)
 031515402032 | Tülau                                | BOX(10.83274236654204 52.551795399128586,10.914328343499328 52.61067992139392)
 010545417140 | Tümlauer Koog                        | BOX(8.644106380649 54.33569293343456,8.714015731205723 54.36801819264154)
 083365006089 | Tunau                                | BOX(7.902790889995792 47.77626198837399,7.947303468924583 47.7960955704168)
 083265004061 | Tuningen                             | BOX(8.576891639370192 48.0086211987191,8.64396881597611 48.04937213090394)
 091870179179 | Tuntenhausen                         | BOX(11.926646669415732 47.89099324316907,12.091661940125652 47.994088779481984)
 091790149149 | Türkenfeld                           | BOX(11.055550882783791 48.08780151918272,11.140270270723267 48.13138052783174)
 097785764203 | Türkheim                             | BOX(10.583743633368378 48.01637842738502,10.678810141960408 48.0983675180282)
 120715107401 | Turnow-Preilack                      | BOX(14.33452431679238 51.85308925812391,14.44248099836155 51.93849919250917)
 097780204204 | Tussenhausen                         | BOX(10.509588550509049 48.056008117872715,10.61637752416783 48.146421732118945)
 091710133133 | Tüßling                              | BOX(12.575678888278025 48.18029037125939,12.659180425945875 48.22766984138461)
 130755554134 | Tutow                                | BOX(13.193212900127817 53.90791885493748,13.253093472412257 53.935155143698026)
 010585824165 | Tüttendorf                           | BOX(9.936615084607883 54.352775270536924,10.047519276970474 54.411034637781675)
 160675007071 | Tüttleben                            | BOX(10.772306499055125 50.933679348592804,10.817846055769804 50.960820376975946)
 083275006050 | Tuttlingen                           | BOX(8.692061925961227 47.92692859817047,8.908789786515088 48.031487182295756)
 091880141141 | Tutzing                              | BOX(11.185754497954322 47.87508526682254,11.290323985121512 47.956913671673874)
 130715163146 | Tützpatz                             | BOX(13.110450351104625 53.68807691474994,13.192646336828583 53.75534612934732)
 010595987097 | Twedt                                | BOX(9.64237815316936 54.571094750450044,9.700460098312428 54.630264782888666)
